ID маршрута,Дата отправки,Расстояние (км),Средняя скорость (км/ч),Загруженность дорог,Погодные условия,Тип транспорта,Вес груза (кг),Время суток,День недели,Фактическое время в пути (часы)
RT12889,2023-12-16,888,59,Средняя,Снег,Фургон,5496.0,Вечер,Суббота,14
RTE78923,2023-12-17,18,51,Средняя,Снег,Грузовик,26245.0,Утро,Воскресенье,1
RT54905,2023-12-17,340,60,Средняя,Снег,Прицеп,28113.0,День,Воскресенье,6
RTE15439,2023-12-17,224,66,Средняя,Снег,Прицеп,28157.0,День,Воскресенье,4
RTE24060,2023-12-17,1820,55,Средняя,Снег,Грузовик,15096.0,Утро,Воскресенье,39
MR16300,2023-12-17,1646,61,Средняя,Снег,Фургон,18706.0,Вечер,Воскресенье,31
RT84585,2023-12-17,1032,58,Средняя,Снег,Фургон,28758.0,Ночь,Воскресенье,15
RTE52981,2023-12-18,2363,108,Малая,Ясно,Прицеп,15061.0,Ночь,Понедельник,22
RTE25618,2023-12-18,1131,68,Малая,Ясно,Фургон,23087.0,День,Понедельник,13
RT32873,2023-12-18,1929,43,Высокая,Ясно,Прицеп,22380.0,Утро,Понедельник,38
RTE58428,2023-12-18,1102,61,Высокая,Ясно,Грузовик,12171.0,Вечер,Понедельник,22
MR23850,2023-12-19,1064,84,Малая,Ясно,Прицеп,17922.0,Утро,Суббота,17
MR76727,2023-12-19,943,64,Высокая,Ясно,Фургон,26588.0,Утро,Вторник,16
RTE23070,2023-12-19,647,92,Средняя,Ясно,Прицеп,27808.0,Утро,Вторник,7
MR23227,2023-12-19,958,73,Средняя,Ясно,Прицеп,19979.0,Утро,Вторник,14
RTE13770,2023-12-19,1208,72,Малая,Ясно,Грузовик,11638.0,День,Вторник,17
RT44124,2023-12-19,161,69,Малая,Ясно,Фургон,23159.0,День,Вторник,3
MR11014,2023-12-20,380,72,Средняя,Снег,Грузовик,15441.0,День,Среда,6
RTE88834,2023-12-20,1820,68,Средняя,Снег,Грузовик,,Ночь,Среда,38
RT54355,2023-12-20,326,45,Средняя,Снег,Прицеп,19777.0,Ночь,Среда,7
RTE56802,2023-12-20,2289,56,Средняя,Снег,Грузовик,26505.0,Ночь,Среда,35
RTE63621,2023-12-20,667,40,Средняя,Снег,Фургон,23481.0,Вечер,Среда,12
RT81632,2023-12-20,346,47,Средняя,Снег,Грузовик,24297.0,День,Среда,6
RTE50748,2023-12-21,1181,72,Малая,Ясно,Грузовик,28368.0,Ночь,Четверг,15
RTE47922,2023-12-21,1528,108,Малая,Ясно,Грузовик,21167.0,День,Четверг,16
RTE71972,2023-12-21,491,55,Высокая,Ясно,Прицеп,28569.0,Вечер,Четверг,13
MR86728,2023-12-21,380,61,Высокая,Ясно,Грузовик,14723.0,Утро,Четверг,7
MR12366,2023-12-22,1362,49,Высокая,Снег,Фургон,27303.0,Утро,Пятница,28
RTE47734,2023-12-22,1775,52,Высокая,Снег,Прицеп,5103.0,Вечер,Пятница,44
RT63785,2023-12-22,1027,32,Высокая,Снег,Грузовик,15763.0,Утро,Пятница,28
RTE32241,2023-12-22,1746,46,Высокая,Снег,Фургон,5000.0,Утро,Пятница,40
RT39317,2023-12-22,1205,49,Высокая,Снег,Фургон,14911.0,Вечер,Пятница,27
MR94512,2023-12-22,526,34,Высокая,Снег,Фургон,24655.0,Вечер,Пятница,18
MR21675,2023-12-23,552,98,Средняя,Ясно,Грузовик,4553.0,Утро,Суббота,9
RTE41534,2023-12-23,355,96,Малая,Ясно,Грузовик,7248.0,Утро,Суббота,4
MR84358,2023-12-23,1124,87,Средняя,Ясно,Прицеп,18340.0,День,Суббота,17
RT37164,2023-12-23,1569,53,Средняя,Ясно,Фургон,16688.0,Ночь,Суббота,24
RTE37838,2023-12-23,1315,73,Малая,Ясно,Фургон,3216.0,Утро,Суббота,20
RT23418,2023-12-23,740,61,Малая,Ясно,Грузовик,29394.0,Ночь,Суббота,14
MR26960,2023-12-24,378,61,Средняя,Снег,Фургон,11072.0,Утро,Воскресенье,8
RT80065,2023-12-24,454,47,Средняя,Снег,Фургон,,Вечер,Воскресенье,10
MR90740,2023-12-24,1944,40,Средняя,Снег,Прицеп,3104.0,Ночь,Воскресенье,38
MR11786,2023-12-24,110,49,Средняя,Снег,Грузовик,9371.0,Утро,Воскресенье,2
MR64140,2023-12-24,1351,56,Средняя,Снег,Прицеп,27625.0,День,Воскресенье,27
RTE90207,2023-12-25,25,61,Малая,Туман,Прицеп,19062.0,Ночь,Понедельник,0
RT32782,2023-12-25,2140,52,Высокая,Туман,Грузовик,29366.0,Вечер,Понедельник,41
RT63692,2023-12-25,1759,53,Средняя,Туман,Фургон,2374.0,День,Понедельник,28
MR53781,2023-12-25,649,66,Малая,Туман,Грузовик,14064.0,Ночь,Понедельник,10
MR80837,2023-12-26,1728,48,Высокая,Ясно,Прицеп,23111.0,Утро,Вторник,24
MR89168,2023-12-26,660,80,Средняя,Ясно,Грузовик,910.0,День,Вторник,8
RT25166,2023-12-26,290,57,Высокая,Ясно,Грузовик,17649.0,Утро,Вторник,6
MR26050,2023-12-27,1621,66,Средняя,Туман,Прицеп,1622.0,Вечер,Среда,20
RT52483,2023-12-27,1991,53,Малая,Туман,Прицеп,1217.0,День,Среда,27
MR33636,2023-12-27,210,60,Малая,Туман,Прицеп,26905.0,День,Среда,4
RT95782,2023-12-27,1020,73,Средняя,Туман,Фургон,24691.0,Ночь,Среда,18
RTE43101,2023-12-27,155,60,Малая,,Прицеп,2102.0,День,Среда,3
RT33367,2023-12-27,2118,37,Высокая,Туман,Фургон,7595.0,Утро,Среда,47
RT47870,2023-12-27,998,50,Средняя,Туман,Фургон,15985.0,Ночь,Среда,26
MR91382,2023-12-28,1471,48,Средняя,Туман,Фургон,18639.0,День,Четверг,27
RTE46518,2023-12-28,572,50,Малая,Туман,Прицеп,216.0,Ночь,Четверг,9
RT34909,2023-12-28,159,76,Малая,Туман,Фургон,20345.0,День,Четверг,3
RTE32540,2023-12-28,1409,62,Средняя,Туман,Прицеп,29827.0,Вечер,Четверг,24
RT43471,2023-12-28,516,63,Средняя,Туман,Фургон,28570.0,Ночь,Четверг,9
RT36152,2023-12-28,169,54,Малая,Туман,Фургон,20197.0,День,Четверг,3
RTE85661,2023-12-29,1380,68,Средняя,Ясно,Фургон,2438.0,Утро,Пятница,21
RTE87077,2023-12-29,1913,68,Средняя,Ясно,Грузовик,13846.0,День,Пятница,24
RTE70873,2023-12-29,93,84,Средняя,Ясно,Грузовик,14800.0,Ночь,Пятница,2
RT21726,2023-12-29,792,50,Высокая,Ясно,Прицеп,24557.0,Утро,Пятница,18
RT36455,2023-12-29,373,46,Высокая,Ясно,Грузовик,13237.0,Утро,Пятница,10
RTE49729,2023-12-29,1212,52,Средняя,Ясно,Прицеп,18345.0,Ночь,Пятница,19
RT19584,2023-12-29,1589,57,Средняя,Ясно,Фургон,27374.0,Ночь,Пятница,26
RT68906,2023-12-29,1437,51,Высокая,Ясно,Прицеп,20012.0,Утро,Пятница,35
RT68614,2023-12-29,881,66,Малая,Ясно,Фургон,3214.0,Вечер,Суббота,12
RT42552,2023-12-30,249,56,Средняя,Ясно,Фургон,27258.0,Ночь,Суббота,4
RTE76739,2023-12-30,437,77,Малая,Ясно,Фургон,3382.0,День,Суббота,8
MR95732,2023-12-30,1190,81,Малая,Ясно,Фургон,2499.0,День,Суббота,14
RT67844,2023-12-30,2081,73,Малая,Ясно,Грузовик,2624.0,Ночь,Суббота,24
RTE34083,2023-12-30,876,74,Малая,Ясно,Фургон,23272.0,Утро,Суббота,10
RTE45353,2023-12-30,1378,105,Малая,Ясно,Грузовик,,День,Суббота,16
RT33169,2023-12-31,825,67,Средняя,Шторм,Прицеп,12916.0,День,Воскресенье,14
MR82689,2023-12-31,508,85,Средняя,Шторм,Грузовик,17720.0,День,Воскресенье,7
RT40021,2023-12-31,1080,76,Средняя,Шторм,Фургон,8224.0,День,Воскресенье,15
RT57537,2023-12-31,78,65,Средняя,Шторм,Фургон,15254.0,Ночь,Воскресенье,2
MR87531,2024-01-01,270,76,Средняя,Ясно,Фургон,15190.0,Вечер,Понедельник,4
MR10023,2024-01-01,1121,79,Малая,Ясно,Прицеп,15998.0,День,Понедельник,16
RTE64876,2024-01-01,247,63,Высокая,Ясно,Прицеп,27876.0,Вечер,Понедельник,4
RT45590,2024-01-01,1567,56,Высокая,Ясно,Грузовик,450.0,Утро,Понедельник,24
MR24417,2024-01-01,611,75,Малая,Ясно,Фургон,15635.0,Ночь,Понедельник,9
RTE32799,2024-01-02,370,47,Высокая,Снег,Прицеп,16988.0,Утро,Вторник,11
MR16352,2024-01-02,1095,48,Средняя,Снег,Грузовик,18582.0,День,Вторник,22
RTE92873,2024-01-02,1071,50,Средняя,Снег,Фургон,6915.0,Ночь,Вторник,23
RT98871,2024-01-02,255,35,Высокая,Снег,Прицеп,9833.0,Утро,Вторник,10
MR87630,2024-01-02,159,45,Средняя,Снег,Прицеп,27825.0,День,Вторник,3
MR78751,2024-01-02,1526,52,Средняя,Снег,Фургон,6141.0,Утро,Вторник,23
RTE88855,2024-01-03,97,49,Высокая,Туман,Прицеп,14898.0,Утро,Среда,3
RT67211,2024-01-03,1077,83,Средняя,Туман,Грузовик,11836.0,День,Среда,14
RTE37572,2024-01-03,340,59,Малая,Туман,Фургон,27002.0,Ночь,Среда,6
RTE53376,2024-01-03,466,60,Средняя,Туман,Фургон,26149.0,День,Среда,8
RTE80305,2024-01-03,1720,46,Высокая,Туман,Фургон,20443.0,Вечер,Среда,38
RTE22309,2024-01-03,267,63,Средняя,Снег,Прицеп,7932.0,Ночь,Суббота,4
RT81797,2024-01-03,111,41,Высокая,Туман,Прицеп,,Утро,Среда,4
MR63715,2024-01-04,1566,54,Высокая,Ясно,Прицеп,5054.0,Утро,Четверг,27
RT73961,2024-01-04,912,55,Высокая,Ясно,Прицеп,7796.0,Вечер,Четверг,18
RTE96892,2024-01-04,1540,83,Малая,Ясно,Прицеп,7268.0,День,Четверг,18
RT96269,2024-01-04,470,65,Средняя,Ясно,Фургон,5343.0,Вечер,Четверг,7
RT29317,2024-01-05,1014,64,Средняя,Снег,Прицеп,3756.0,Ночь,Пятница,15
RT79474,2024-01-05,950,38,Высокая,Снег,Прицеп,16773.0,Утро,Пятница,31
RTE69733,2024-01-05,1333,40,Высокая,Снег,Грузовик,23430.0,Утро,Пятница,34
RTE73242,2024-01-05,1493,62,Средняя,Снег,Прицеп,8506.0,День,Пятница,24
MR46245,2024-01-05,109,64,Средняя,Снег,Грузовик,6970.0,Утро,Пятница,2
RT75524,2024-01-06,368,59,Средняя,Снег,Прицеп,1587.0,Утро,Суббота,9
RTE12864,2024-01-06,1010,67,Средняя,Снег,Фургон,3484.0,Вечер,Суббота,17
RT10315,2024-01-06,561,48,Средняя,Снег,Прицеп,15262.0,Ночь,Суббота,11
MR58447,2024-01-06,1062,50,Средняя,Снег,Грузовик,3446.0,Утро,Суббота,16
RT17390,2024-01-07,165,61,Средняя,Снег,Фургон,22167.0,День,Воскресенье,3
RT73034,2024-01-07,642,56,Средняя,Снег,Фургон,11208.0,День,Воскресенье,11
MR26377,2024-01-07,1967,66,Средняя,Снег,Грузовик,17628.0,Ночь,Воскресенье,27
RTE13756,2024-01-07,868,49,Средняя,Снег,Грузовик,19000.0,Ночь,Воскресенье,15
RTE65286,2024-01-08,1043,52,Средняя,Туман,Грузовик,8565.0,День,Понедельник,24
RTE33942,2024-01-08,1196,68,Малая,Туман,Грузовик,26134.0,День,Понедельник,21
MR51756,2024-01-08,1276,59,Высокая,Туман,Фургон,,Утро,Понедельник,24
RT40490,2024-01-08,2481,51,Средняя,Туман,Фургон,12392.0,День,Понедельник,38
RT73680,2024-01-09,1674,66,Малая,Туман,Прицеп,23058.0,День,Вторник,27
RTE36840,2024-01-09,1870,57,Малая,Дождь,Грузовик,4265.0,Ночь,Пятница,33
RTE29978,2024-01-09,518,43,Высокая,Туман,Прицеп,2786.0,Вечер,Вторник,13
RTE54426,2024-01-09,1537,58,Средняя,Туман,Прицеп,8210.0,Ночь,Вторник,25
RT89879,2024-01-09,1902,42,Средняя,Туман,Грузовик,19808.0,День,Вторник,39
RTE53114,2024-01-09,1941,44,Высокая,Туман,Прицеп,3248.0,Утро,Вторник,42
RTE69229,2024-01-09,1341,34,Высокая,Туман,Фургон,29117.0,Вечер,Вторник,41
RTE78130,2024-01-09,117,63,Средняя,Туман,Грузовик,20852.0,День,Вторник,3
RTE66893,2024-01-10,144,75,Средняя,Ясно,Грузовик,16151.0,День,Среда,2
MR34962,2024-01-10,308,81,Малая,Ясно,Грузовик,26974.0,День,Среда,5
RTE30593,2024-01-10,995,38,Высокая,Ясно,Фургон,26233.0,Утро,Среда,24
RTE82249,2024-01-11,379,58,Средняя,Туман,Прицеп,20431.0,Утро,Четверг,7
MR33919,2024-01-11,559,47,Средняя,Туман,Прицеп,26271.0,Ночь,Четверг,13
RTE92930,2024-01-11,1847,38,Высокая,Туман,Грузовик,17692.0,Вечер,Четверг,45
RTE95602,2024-01-11,1624,57,Средняя,Туман,Грузовик,7944.0,Утро,Четверг,31
RT69803,2024-01-11,651,38,Высокая,Туман,Прицеп,4877.0,Вечер,Четверг,16
RTE70016,2024-01-12,1861,91,Малая,Ясно,Фургон,23698.0,День,Пятница,28
RTE77271,2024-01-12,1710,51,Высокая,Ясно,Грузовик,22138.0,Утро,Пятница,37
RTE77666,2024-01-13,1468,75,Малая,Туман,Прицеп,,Вечер,Суббота,24
MR68605,2024-01-13,1203,53,Малая,Туман,Рефрижератор,4764.0,Утро,Суббота,27
RTE30729,2024-01-13,2000,55,Малая,Туман,Прицеп,7128.0,Утро,Суббота,32
RTE89357,2024-01-13,415,57,Малая,Туман,Фургон,19303.0,Ночь,Суббота,8
RTE99887,2024-01-13,1982,57,Средняя,Туман,Фургон,17502.0,Ночь,Суббота,40
RTE10528,2024-01-14,1024,55,Средняя,Шторм,Прицеп,21207.0,День,Воскресенье,18
RTE77130,2024-01-14,1042,73,Средняя,Шторм,Грузовик,26173.0,Ночь,Воскресенье,20
MR38825,2024-01-14,1367,61,Средняя,Шторм,Грузовик,20934.0,День,Воскресенье,19
RTE12676,2024-01-14,881,68,Средняя,Шторм,Прицеп,11963.0,Вечер,Воскресенье,14
MR70243,2024-01-14,802,67,Средняя,Шторм,Фургон,14412.0,Ночь,Воскресенье,11
RT42268,2024-01-14,947,47,Средняя,Шторм,Грузовик,5726.0,Вечер,Воскресенье,20
MR47166,2024-01-15,951,44,Высокая,Ясно,Грузовик,24234.0,Утро,Понедельник,20
MR76119,2024-01-15,1057,60,Высокая,Ясно,Прицеп,795.0,Утро,Понедельник,16
RT50837,2024-01-15,1534,82,Малая,Ясно,Грузовик,24359.0,Ночь,Понедельник,17
MR24431,2024-01-15,1039,79,Средняя,Ясно,Грузовик,26846.0,Вечер,Понедельник,11
RTE28015,2024-01-16,1643,73,Средняя,Ясно,Прицеп,26846.0,День,Вторник,20
MR51535,2024-01-16,1589,49,Высокая,Ясно,Фургон,22458.0,Утро,Вторник,38
RTE58953,2024-01-16,481,81,Малая,,Фургон,25166.0,Ночь,Вторник,7
MR15958,2024-01-16,909,68,Малая,Ясно,Прицеп,14595.0,День,Вторник,11
